148  -8.933804  -4.485872  -3.697415
149  -8.959779  -4.544713  -3.474271
150  -8.985097  -4.572884  -3.879736
151  -9.009790  -4.600283  -4.033887
152  -9.009790  -4.485872  -4.033887
153  -8.985097  -4.600283  -3.879736
154  -9.033887  -4.544713  -3.879736
155  -9.080407  -4.455101  -3.879736
156  -9.080407  -4.321569  -3.697415
157  -9.102880  -4.390562  -3.474271
158  -9.102880  -4.485872  -3.697415
159  -9.102880  -4.455101  -4.572884
160  -9.102880  -4.485872  -4.572884
161  -9.146365  -4.544713  -3.879736
162  -9.146365  -4.626951  -4.167419
163  -9.188038  -4.702937  -4.033887
164  -9.188038  -4.652926  -4.033887
165  -9.188038  -4.515725  -4.167419
166  -9.228043  -4.515725  -4.167419
167  -9.228043  -4.544713  -3.879736
168  -9.247461  -4.626951  -4.033887
169  -9.247461  -4.626951  -4.033887
170  -9.266509  -4.515725  -3.474271
171  -9.285202  -4.727034  -3.879736
172  -9.285202  -4.702937  -3.697415
173  -9.285202  -4.818006  -4.390562
174  -9.321569  -4.796027  -4.285202
175  -9.321569  -4.818006  -4.033887
176  -9.321569  -4.839512  -4.167419
177  -9.339269  -4.750565  -4.033887
178  -9.339269  -4.796027  -4.167419
179  -9.339269  -4.727034  -3.879736
180  -9.339269  -4.839512  -4.167419
181  -9.339269  -4.796027  -4.033887
182  -9.339269  -4.818006  -3.879736
183  -9.339269  -4.750565  -3.879736
184  -9.339269  -4.727034  -4.033887
185  -9.356661  -4.702937  -3.879736
186  -9.356661  -4.773554  -4.033887
187  -9.356661  -4.544713  -3.879736
188  -9.356661  -4.544713  -3.697415
189  -9.356661  -4.515725  -3.697415
190  -9.356661  -4.600283  -3.879736
191  -9.373755  -4.600283  -4.167419
192  -9.373755  -4.390562  -4.167419
193  -9.373755  -4.455101  -3.879736
194  -9.373755  -4.626951  -4.033887
195  -9.373755  -4.572884  -4.167419
196  -9.390562  -4.678244  -3.879736
197  -9.390562  -4.773554  -4.033887
198  -9.407091  -4.839512  -3.697415
199  -9.407091  -4.796027  -3.697415
200  -9.423352  -4.727034  -3.879736
201  -9.423352  -4.727034  -4.167419
202  -9.423352  -4.796027  -3.879736
203  -9.423352  -4.750565  -3.697415
204  -9.423352  -4.773554  -3.697415
205  -9.423352  -4.796027  -4.167419
206  -9.423352  -4.773554  -3.879736
207  -9.423352  -4.818006  -3.697415
208  -9.423352  -4.727034  -4.167419
209  -9.423352  -4.796027  -4.167419
210  -9.423352  -4.727034  -3.697415
211  -9.439352  -4.600283  -4.033887
212  -9.455101  -4.750565  -4.033887
213  -9.455101  -4.839512  -4.167419
214  -9.470605  -4.773554  -4.167419
215  -9.470605  -4.818006  -4.167419
216  -9.485872  -4.727034  -4.285202
217  -9.500910  -4.678244  -4.167419
218  -9.515725  -4.881185  -3.879736
219  -9.515725  -4.818006  -3.879736
220  -9.515725  -4.860566  -4.033887
221  -9.515725  -4.901388  -4.033887
222  -9.515725  -4.901388  -4.033887
223  -9.515725  -4.921190  -3.474271
224  -9.515725  -4.921190  -3.186589
225  -9.515725  -4.959657  -3.879736
226  -9.530324  -4.901388  -3.697415
227  -9.530324  -4.959657  -3.697415
228  -9.530324  -4.860566  -4.167419
229  -9.530324  -4.901388  -4.033887
230  -9.530324  -4.796027  -3.879736
231  -9.530324  -4.727034  -3.697415
232  -9.530324  -4.773554  -4.033887
233  -9.530324  -4.796027  -4.033887
234  -9.530324  -4.727034  -4.033887
235  -9.530324  -4.796027  -3.879736
236  -9.544713  -4.839512  -4.167419
237  -9.544713  -4.796027  -4.485872
238  -9.544713  -4.901388  -3.879736
239  -9.544713  -4.940608  -3.879736
240  -9.544713  -4.901388  -3.879736
241  -9.544713  -4.860566  -4.033887
242  -9.544713  -4.839512  -4.033887
243  -9.558897  -4.860566  -3.879736
244  -9.558897  -4.996698  -3.697415
245  -9.558897  -4.959657  -3.879736
246  -9.572884  -5.032416  -3.879736
247  -9.572884  -4.881185  -3.879736
248  -9.572884  -4.860566  -3.879736
249  -9.572884  -4.881185  -4.285202
250  -9.572884  -4.860566  -4.572884
251  -9.572884  -4.901388  -4.167419
252  -9.572884  -4.860566  -4.285202
253  -9.572884  -4.921190  -4.167419
254  -9.572884  -4.959657  -4.285202
255  -9.572884  -4.921190  -4.167419
256  -9.572884  -4.796027  -4.167419
257  -9.586677  -4.773554  -3.879736
258  -9.586677  -4.750565  -4.033887
259  -9.586677  -4.702937  -4.167419
260  -9.586677  -4.773554  -4.285202
261  -9.600283  -4.773554  -4.033887
262  -9.600283  -4.839512  -4.033887
263  -9.586677  -4.881185  -3.697415
264  -9.586677  -4.940608  -4.167419
265  -9.586677  -4.940608  -4.167419
266  -9.586677  -4.818006  -4.285202
267  -9.586677  -4.881185  -4.285202
268  -9.586677  -4.978349  -4.033887
269  -9.586677  -5.100239  -4.167419
270  -9.586677  -4.901388  -4.285202
271  -9.586677  -4.940608  -4.033887
272  -9.586677  -4.921190  -3.697415
273  -9.586677  -4.901388  -3.879736
274  -9.586677  -4.839512  -3.697415
275  -9.586677  -4.818006  -4.167419
276  -9.586677  -4.860566  -4.285202
277  -9.586677  -5.066902  -4.033887
278  -9.586677  -4.996698  -3.697415
279  -9.586677  -4.978349  -3.879736
280  -9.572884  -4.881185  -4.033887
281  -9.586677  -4.921190  -3.474271
282  -9.586677  -4.860566  -4.033887
283  -9.586677  -4.940608  -4.033887
284  -9.586677  -4.818006  -3.186589
285  -9.600283  -4.839512  -3.697415
286  -9.626951  -4.959657  -4.167419
287  -9.626951  -5.032416  -3.879736
288  -9.626951  -5.032416  -3.697415
289  -9.626951  -5.032416  -3.474271
290  -9.626951  -4.940608  -3.697415
291  -9.613706  -4.901388  -4.167419
292  -9.613706  -4.921190  -4.167419
293  -9.626951  -4.978349  -4.033887
294  -9.626951  -4.996698  -3.879736
295  -9.626951  -4.959657  -3.697415
296  -9.626951  -4.860566  -4.033887
297  -9.613706  -4.702937  -4.033887
298  -9.613706  -4.881185  -3.474271
299  -9.613706  -4.881185  -4.033887
300  -9.613706  -4.860566  -4.033887
301  -9.613706  -4.796027  -4.033887
302  -9.613706  -4.839512  -3.879736
303  -9.613706  -4.839512  -4.033887
304  -9.613706  -5.032416  -4.033887
305  -9.626951  -4.901388  -4.167419
306  -9.626951  -4.796027  -4.033887
307  -9.626951  -4.839512  -4.033887
308  -9.640023  -4.860566  -4.167419
309  -9.652926  -4.921190  -4.285202
310  -9.665665  -4.978349  -4.167419
311  -9.652926  -5.066902  -4.285202
312  -9.652926  -4.996698  -4.167419
313  -9.652926  -5.049808  -4.285202
314  -9.652926  -4.996698  -4.285202
315  -9.652926  -4.940608  -3.879736
316  -9.665665  -4.901388  -4.167419
317  -9.665665  -4.901388  -4.033887
318  -9.678244  -4.959657  -4.485872
319  -9.678244  -4.881185  -4.572884
320  -9.678244  -4.940608  -4.485872
321  -9.678244  -4.839512  -4.033887
322  -9.678244  -4.901388  -3.697415
323  -9.678244  -5.032416  -3.879736
324  -9.690667  -5.014716  -4.167419
325  -9.690667  -4.978349  -4.285202
326  -9.690667  -4.959657  -4.485872
327  -9.702937  -4.978349  -4.390562
328  -9.702937  -5.049808  -4.167419
329  -9.702937  -4.978349  -4.033887
330  -9.715058  -4.940608  -4.033887
331  -9.727034  -4.959657  -4.033887
332  -9.727034  -4.996698  -4.033887
333  -9.727034  -4.940608  -4.167419
334  -9.727034  -5.049808  -3.879736
335  -9.727034  -5.100239  -3.879736
336  -9.727034  -5.014716  -3.697415
337  -9.738869  -5.083709  -4.033887
338  -9.727034  -5.049808  -4.033887
339  -9.727034  -5.014716  -4.390562
340  -9.727034  -4.921190  -4.390562
341  -9.727034  -5.116499  -4.033887
342  -9.738869  -5.083709  -4.285202
343  -9.738869  -5.032416  -4.390562
344  -9.738869  -5.049808  -4.167419
345  -9.738869  -4.996698  -4.285202
346  -9.738869  -5.049808  -4.285202
347  -9.738869  -5.083709  -4.485872
348  -9.738869  -5.014716  -4.167419
349  -9.750565  -5.132499  -4.167419
350  -9.750565  -5.179019  -3.697415
351  -9.750565  -5.014716  -4.033887
352  -9.750565  -4.860566  -3.879736
353  -9.762126  -4.921190  -4.167419
354  -9.762126  -4.959657  -4.285202
355  -9.750565  -4.996698  -3.697415
356  -9.762126  -5.049808  -3.879736
357  -9.773554  -4.996698  -4.285202
358  -9.762126  -5.083709  -4.390562
359  -9.762126  -5.083709  -4.390562
360  -9.762126  -5.032416  -4.390562
361  -9.762126  -5.083709  -4.572884
362  -9.762126  -5.066902  -4.390562
363  -9.762126  -5.116499  -4.033887
364  -9.762126  -5.116499  -3.474271
365  -9.762126  -5.049808  -4.033887
366  -9.762126  -4.959657  -3.697415
367  -9.762126  -4.996698  -3.879736
368  -9.773554  -4.996698  -3.879736
369  -9.773554  -4.881185  -3.879736
370  -9.773554  -4.921190  -4.285202
371  -9.773554  -5.014716  -4.167419
372  -9.784854  -4.978349  -4.390562
373  -9.773554  -4.940608  -4.167419
374  -9.784854  -4.818006  -3.879736
375  -9.784854  -4.773554  -4.285202
376  -9.784854  -4.881185  -4.167419
377  -9.796027  -4.978349  -4.033887
378  -9.796027  -4.978349  -3.879736
379  -9.796027  -4.940608  -4.167419
380  -9.796027  -4.978349  -3.474271
381  -9.796027  -4.996698  -4.033887
382  -9.796027  -4.978349  -3.879736
383  -9.807077  -4.978349  -3.879736
384  -9.796027  -5.014716  -3.474271
385  -9.807077  -5.066902  -3.879736
386  -9.807077  -5.083709  -3.697415
387  -9.807077  -5.032416  -3.697415
388  -9.807077  -5.014716  -4.033887
389  -9.807077  -4.978349  -4.033887
390  -9.818006  -5.083709  -4.285202
391  -9.818006  -5.163752  -4.390562
392  -9.818006  -5.132499  -4.285202
393  -9.818006  -5.100239  -4.167419
394  -9.828817  -5.132499  -3.879736
395  -9.828817  -5.066902  -4.167419
396  -9.818006  -5.049808  -4.285202
397  -9.828817  -5.014716  -4.285202
398  -9.828817  -4.996698  -4.285202
399  -9.828817  -5.032416  -3.879736
400  -9.828817  -5.083709  -3.879736
401  -9.828817  -5.032416  -3.474271
402  -9.828817  -5.049808  -3.474271
403  -9.839512  -4.996698  -3.474271
404  -9.839512  -4.959657  -3.474271
405  -9.839512  -5.100239  -3.474271
406  -9.839512  -5.132499  -3.474271
407  -9.839512  -5.032416  -3.879736
408  -9.839512  -4.978349  -3.879736
409  -9.839512  -4.901388  -4.167419
410  -9.839512  -4.818006  -3.879736
411  -9.839512  -4.901388  -3.879736
412  -9.839512  -4.901388  -4.033887
413  -9.839512  -5.032416  -4.285202
414  -9.839512  -5.049808  -4.033887
415  -9.839512  -4.978349  -4.167419
416  -9.860566  -5.083709  -4.033887
417  -9.860566  -5.049808  -3.474271
418  -9.860566  -5.049808  -4.033887
419  -9.860566  -5.014716  -4.285202
420  -9.860566  -5.066902  -4.033887
421  -9.860566  -5.116499  -3.879736
422  -9.860566  -5.049808  -3.879736
423  -9.860566  -4.996698  -4.167419
424  -9.870929  -5.083709  -4.033887
425  -9.870929  -5.179019  -3.879736
426  -9.870929  -5.116499  -4.033887
427  -9.870929  -5.032416  -3.697415
428  -9.870929  -5.049808  -3.474271
429  -9.870929  -5.032416  -4.033887
430  -9.870929  -5.014716  -4.167419
431  -9.870929  -4.996698  -4.033887
432  -9.881185  -5.066902  -3.879736
433  -9.881185  -5.066902  -3.474271
434  -9.881185  -5.014716  -4.285202
435  -9.881185  -4.996698  -4.167419
436  -9.891337  -4.978349  -4.167419
437  -9.891337  -4.921190  -4.167419
438  -9.891337  -5.032416  -4.033887
439  -9.881185  -4.996698  -4.167419
440  -9.881185  -5.014716  -4.167419
441  -9.881185  -4.940608  -4.285202
442  -9.881185  -4.978349  -4.033887
443  -9.881185  -4.921190  -4.033887
444  -9.881185  -4.839512  -3.879736
445  -9.881185  -4.996698  -4.033887
446  -9.881185  -4.978349  -4.390562
447  -9.891337  -5.083709  -3.879736
448  -9.891337  -5.083709  -3.879736
449  -9.891337  -5.083709  -3.186589
450  -9.891337  -5.066902  -3.186589
451  -9.881185  -5.083709  -3.697415
452  -9.881185  -5.148248  -4.390562
453  -9.881185  -5.132499  -4.167419
454  -9.881185  -5.032416  -4.167419
455  -9.881185  -5.100239  -4.485872
456  -9.881185  -5.066902  -4.167419
457  -9.881185  -4.996698  -3.697415
458  -9.881185  -5.032416  -4.033887
459  -9.881185  -5.049808  -4.033887
460  -9.881185  -5.032416  -3.697415
461  -9.881185  -5.049808  -4.033887
462  -9.881185  -5.049808  -3.697415
463  -9.891337  -5.066902  -4.485872
464  -9.901388  -5.066902  -4.167419
465  -9.901388  -5.032416  -4.033887
466  -9.901388  -5.083709  -3.879736
467  -9.901388  -5.066902  -3.697415
468  -9.901388  -5.032416  -3.879736
469  -9.901388  -5.066902  -3.697415
470  -9.901388  -5.014716  -4.285202
471  -9.891337  -4.996698  -4.285202
472  -9.891337  -4.959657  -4.390562
473  -9.891337  -4.978349  -4.285202
474  -9.891337  -5.100239  -4.390562
475  -9.891337  -5.083709  -4.167419
476  -9.911338  -5.083709  -4.033887
477  -9.911338  -5.066902  -4.033887
478  -9.911338  -5.032416  -3.697415
479  -9.911338  -4.978349  -3.186589
480  -9.911338  -5.083709  -3.697415
481  -9.901388  -5.148248  -4.033887
482  -9.901388  -5.100239  -4.285202
483  -9.901388  -5.083709  -4.167419
484  -9.901388  -5.100239  -3.879736
485  -9.901388  -5.066902  -4.033887
486  -9.911338  -5.049808  -3.879736
487  -9.911338  -5.066902  -4.033887
488  -9.901388  -5.032416  -4.485872
489  -9.911338  -5.194057  -4.390562
490  -9.901388  -5.132499  -4.285202
491  -9.901388  -5.116499  -4.285202
492  -9.911338  -5.049808  -4.285202
493  -9.911338  -5.049808  -4.285202
494  -9.911338  -5.032416  -4.033887
495  -9.911338  -5.014716  -4.033887
496  -9.891337  -5.148248  -3.697415
497  -9.891337  -5.032416  -3.697415
498  -9.891337  -5.100239  -3.879736
499  -9.891337  -5.208872  -4.033887
500  -9.891337  -5.100239  -3.879736
501  -9.891337  -5.032416  -3.474271
502  -9.891337  -5.014716  -3.879736
503  -9.891337  -4.959657  -3.879736
504  -9.891337  -5.066902  -3.697415
505  -9.891337  -4.996698  -4.167419
506  -9.891337  -5.014716  -4.167419
507  -9.891337  -4.996698  -3.474271
508  -9.891337  -4.901388  -3.697415
509  -9.891337  -5.014716  -4.167419
510  -9.891337  -5.066902  -4.033887
511  -9.881185  -5.083709  -4.167419
512  -9.881185  -5.100239  -3.879736
513  -9.881185  -5.083709  -4.033887
514  -9.881185  -5.148248  -4.167419
515  -9.881185  -5.179019  -4.572884
516  -9.881185  -5.163752  -4.390562
517  -9.881185  -5.049808  -4.033887
518  -9.881185  -5.066902  -3.697415
519  -9.881185  -5.032416  -3.697415
520  -9.881185  -5.032416  -3.474271
521  -9.881185  -5.066902  -3.879736
522  -9.881185  -5.100239  -4.167419
523  -9.881185  -5.066902  -3.697415
524  -9.881185  -5.148248  -3.697415
525  -9.881185  -5.179019  -3.474271
526  -9.881185  -5.014716  -3.474271
527  -9.881185  -5.014716  -3.879736
528  -9.881185  -5.014716  -3.879736
529  -9.881185  -5.049808  -3.697415
530  -9.881185  -5.066902  -3.474271
531  -9.881185  -4.996698  -3.879736
532  -9.870929  -4.996698  -3.697415
533  -9.870929  -5.014716  -3.879736
534  -9.870929  -4.996698  -3.879736
535  -9.870929  -4.959657  -4.033887
536  -9.870929  -5.032416  -4.167419
537  -9.881185  -5.148248  -4.033887
538  -9.881185  -5.163752  -4.167419
539  -9.881185  -4.996698  -3.879736
540  -9.881185  -4.978349  -3.879736
541  -9.891337  -5.032416  -3.879736
542  -9.891337  -5.116499  -3.879736
543  -9.891337  -5.049808  -3.879736
544  -9.891337  -5.049808  -3.879736
545  -9.891337  -5.066902  -3.474271
546  -9.891337  -5.066902  -3.879736
547  -9.881185  -5.032416  -3.697415
548  -9.881185  -5.014716  -3.879736
549  -9.881185  -5.032416  -4.167419
550  -9.881185  -5.132499  -4.033887
551  -9.881185  -5.179019  -4.485872
552  -9.881185  -5.100239  -4.033887
553  -9.870929  -5.066902  -3.879736
554  -9.870929  -5.148248  -3.697415
555  -9.870929  -5.049808  -4.033887
556  -9.870929  -5.116499  -3.474271
557  -9.870929  -5.148248  -3.697415
558  -9.870929  -5.049808  -3.879736
559  -9.870929  -5.014716  -3.474271
560  -9.870929  -5.083709  -4.167419
561  -9.870929  -4.996698  -3.879736
562  -9.870929  -4.959657  -3.879736
563  -9.881185  -5.014716  -3.697415
564  -9.881185  -5.083709  -3.186589
565  -9.881185  -5.083709  -3.186589
566  -9.891337  -5.116499  -3.474271
567  -9.901388  -5.132499  -3.697415
568  -9.901388  -5.083709  -3.697415
569  -9.901388  -5.132499  -3.474271
570  -9.901388  -5.132499  -3.697415
571  -9.901388  -5.049808  -3.879736
572  -9.901388  -5.100239  -4.033887
573  -9.901388  -5.014716  -3.879736
574  -9.921190  -5.066902  -3.186589
575  -9.921190  -5.208872  -3.474271
576  -9.921190  -5.163752  -3.474271
577  -9.921190  -5.266031  -3.697415
578  -9.921190  -5.252045  -3.697415
579  -9.921190  -5.116499  -4.167419
580  -9.921190  -5.066902  -4.485872
581  -9.921190  -4.996698  -3.697415
582  -9.921190  -5.066902  -4.033887
583  -9.921190  -5.148248  -3.474271
584  -9.921190  -5.014716  -3.879736
585  -9.930947  -5.032416  -3.186589
586  -9.930947  -5.049808  -3.879736
587  -9.930947  -5.163752  -3.879736
588  -9.930947  -5.032416  -3.697415
589  -9.930947  -5.032416  -3.879736
590  -9.940608  -5.049808  -4.033887
591  -9.940608  -5.049808  -3.697415
592  -9.940608  -5.066902  -3.186589
593  -9.940608  -5.083709  -3.697415
594  -9.940608  -5.116499  -3.697415
595  -9.940608  -5.116499  -3.697415
596  -9.940608  -5.132499  -3.879736
597  -9.940608  -5.083709  -3.879736
598  -9.950178  -5.148248  -4.390562
599  -9.950178  -5.148248  -4.390562
600  -9.950178  -5.148248  -3.879736
601  -9.950178  -5.132499  -3.697415
602  -9.940608  -5.148248  -3.879736
603  -9.940608  -5.163752  -3.697415
604  -9.940608  -5.014716  -3.474271
605  -9.940608  -5.100239  -3.879736
606  -9.940608  -5.066902  -3.879736
607  -9.940608  -5.083709  -3.879736
608  -9.940608  -5.049808  -3.697415
609  -9.940608  -5.049808  -3.186589
610  -9.950178  -5.116499  -3.697415
611  -9.950178  -5.014716  -3.697415
612  -9.950178  -5.049808  -3.879736
613  -9.950178  -5.179019  -4.167419
614  -9.950178  -5.252045  -3.879736
615  -9.950178  -5.279824  -3.879736
616  -9.950178  -5.148248  -3.697415
617  -9.950178  -5.100239  -3.697415
618  -9.969046  -5.179019  -3.879736
619  -9.959657  -5.179019  -3.474271
620  -9.959657  -5.083709  -3.697415
621  -9.959657  -5.100239  -3.697415
622  -9.969046  -5.049808  -3.474271
623  -9.969046  -5.148248  -4.033887
624  -9.969046  -5.083709  -4.285202
625  -9.969046  -5.100239  -4.033887
626  -9.969046  -5.083709  -3.879736
627  -9.969046  -5.066902  -4.285202
628  -9.969046  -5.032416  -4.485872
629  -9.969046  -5.163752  -4.033887
630  -9.987565  -5.148248  -3.697415
631  -9.987565  -5.132499  -3.474271
632  -9.987565  -5.163752  -3.186589
633  -9.987565  -5.116499  -3.697415
634  -9.996698  -5.083709  -3.697415
635  -9.996698  -5.100239  -3.697415
636  -9.996698  -5.132499  -3.879736
637  -9.996698  -5.100239  -3.879736
638  -9.996698  -5.148248  -3.474271
639  -9.996698  -5.132499  -3.697415
640  -10.005748  -5.100239  -4.167419
641  -10.005748  -5.148248  -4.485872
642  -10.005748  -5.132499  -4.285202
643  -10.005748  -5.100239  -4.285202
644  -10.014716  -5.083709  -3.879736
645  -10.014716  -4.978349  -4.167419
646  -10.014716  -5.049808  -4.033887
647  -10.014716  -5.049808  -3.879736
648  -10.014716  -5.163752  -3.697415
649  -10.014716  -5.208872  -3.879736
650  -10.014716  -5.194057  -4.033887
651  -10.014716  -5.132499  -4.167419
652  -10.014716  -5.100239  -3.879736
653  -10.014716  -5.163752  -3.474271
654  -10.014716  -5.163752  -3.474271
655  -10.014716  -5.066902  -4.167419
656  -10.014716  -5.014716  -4.033887
657  -10.041150  -5.066902  -3.879736
658  -10.049808  -5.132499  -3.879736
659  -10.049808  -5.179019  -3.879736
660  -10.058391  -5.049808  -4.390562
661  -10.058391  -5.100239  -4.485872
662  -10.058391  -5.116499  -4.167419
663  -10.058391  -4.959657  -3.879736
664  -10.058391  -5.049808  -3.697415
665  -10.058391  -5.083709  -3.186589
666  -10.058391  -5.100239  -4.167419
667  -10.058391  -5.194057  -4.033887
668  -10.058391  -5.237860  -4.033887
669  -10.066902  -5.293430  -4.033887
670  -10.066902  -5.194057  -3.474271
671  -10.058391  -5.116499  -3.879736
672  -10.058391  -5.179019  -4.033887
673  -10.058391  -5.100239  -3.697415
674  -10.058391  -5.163752  -3.474271
675  -10.058391  -5.237860  -4.033887
676  -10.058391  -5.049808  -4.285202
677  -10.066902  -5.179019  -3.879736
678  -10.066902  -5.132499  -3.879736
679  -10.066902  -5.179019  -3.879736
680  -10.066902  -5.179019  -4.033887
681  -10.066902  -5.148248  -3.474271
682  -10.066902  -5.194057  -4.033887
683  -10.066902  -5.163752  -4.033887
684  -10.066902  -5.223471  -3.474271
685  -10.066902  -5.223471  -3.879736
686  -10.066902  -5.237860  -3.879736
687  -10.066902  -5.252045  -3.474271
688  -10.083709  -5.116499  -4.167419
689  -10.083709  -5.032416  -3.697415
690  -10.075341  -5.032416  -3.697415
691  -10.075341  -5.066902  -3.474271
692  -10.075341  -5.049808  -3.697415
693  -10.075341  -5.163752  -4.033887
694  -10.075341  -5.116499  -4.033887
695  -10.083709  -5.049808  -3.879736
696  -10.083709  -5.132499  -3.186589
697  -10.083709  -5.132499  -3.697415
698  -10.083709  -5.083709  -3.879736
699  -10.075341  -5.100239  -3.697415
